"budget","revenue","movie_id","title","popularity","status","release_date","runtime","vote_average","vote_count"
40000000,191185897,708,"The Living Daylights",23.331459,"Released","1987-06-29",130,6.2,440
40000000,126248813,34851,"Predators",47.649554,"Released","2010-07-03",107,6,1206
0,0,9930,"Legal Eagles",7.519433,"Released","1986-06-18",116,5.8,51
40000000,92913171,1586,"Secret Window",32.908414,"Released","2004-03-12",96,6.4,972
40000000,114830111,2044,"The Lake House",29.88736,"Released","2006-06-16",99,6.5,670
43000000,91974818,9913,"The Skeleton Key",29.105407,"Released","2005-07-29",104,6.4,573
0,51854875,71864,"The Odd Life of Timothy Green",16.394452,"Released","2012-08-15",105,6.5,386
40000000,84601681,10761,"Made of Honor",19.574774,"Released","2008-05-02",101,6,394
40000000,67347013,209451,"Jersey Boys",14.199933,"Released","2014-06-05",134,6.8,255
40000000,45916769,11975,"The Rainmaker",12.229516,"Released","1997-11-18",135,6.7,235
40000000,141591324,4970,"Gothika",27.303608,"Released","2003-11-21",98,5.8,629
36000000,7.4e+07,11831,"Amistad",3.698276,"Released","1997-12-03",155,6.8,316
40000000,0,9096,"Medicine Man",7.021871,"Released","1992-02-07",106,5.8,114
40000000,41797066,440,"Aliens vs Predator: Requiem",39.381913,"Released","2007-12-25",94,4.9,740
40000000,0,11011,"Ri¢hie Ri¢h",14.398356,"Released","1994-12-19",95,5.4,415
65000000,0,10641,"Autumn in New York",8.680334,"Released","2000-08-11",103,5.7,135
40000000,145896422,11172,"Music and Lyrics",17.659032,"Released","2007-02-09",96,6.2,554
40000000,97552050,39513,"Paul",43.151268,"Released","2011-02-14",104,6.5,1789
40000000,41863726,82687,"The Guilt Trip",15.283444,"Released","2012-12-19",95,5.4,284
40000000,97138686,41446,"Scream 4",35.21926,"Released","2011-04-11",111,6.1,902
40000000,96618699,8224,"8MM",25.580272,"Released","1999-02-26",123,6.1,474
38000000,34416893,10537,"The Doors",10.794175,"Released","1991-03-01",140,6.7,275
40000000,126069509,225886,"Sex Tape",72.641296,"Released","2014-07-17",97,5.3,1695
40000000,36037909,10385,"Hanging Up",3.415534,"Released","2000-02-16",94,5,40
47000000,157887643,55779,"Final Destination 5",38.555482,"Released","2011-08-12",92,5.9,866
0,0,10154,"Mickey Blue Eyes",6.786117,"Released","1999-08-16",102,5.3,140
40000000,55707411,10647,"Pay It Forward",24.313684,"Released","2000-10-12",122,7,432
30000000,50451307,11431,"Fever Pitch",9.965073,"Released","2005-04-06",103,5.9,182
40000000,0,8457,"Drillbit Taylor",15.055732,"Released","2008-03-20",102,5.5,275
0,0,188161,"A Million Ways to Die in the West",32.808675,"Released","2014-05-22",116,5.8,1468
25000000,48063435,8850,"The Shadow",8.178203,"Released","1994-07-01",108,5.4,138
40000000,55247881,64685,"Extremely Loud & Incredibly Close",31.066874,"Released","2011-12-24",129,6.9,708
40000000,58785180,38357,"Morning Glory",22.491388,"Released","2010-01-12",102,6.1,412
40000000,46442528,10060,"Get Rich or Die Tryin'",12.885985,"Released","2005-11-09",117,6.3,186
40000000,30199105,11398,"The Art of War",7.832337,"Released","2000-08-23",117,5.6,135
40000000,31670620,1833,"Rent",10.433667,"Released","2005-11-23",135,6.7,155
40000000,0,10391,"Bless the Child",3.321949,"Released","2000-08-11",107,4.9,71
75000000,2.9e+07,8970,"The Out-of-Towners",4.842626,"Released","1999-04-02",90,5,45
40000000,49627779,9306,"The Island of Dr. Moreau",13.210898,"Released","1996-08-23",96,4.6,147
40000000,27053815,11370,"The Musketeer",3.296933,"Released","2001-09-07",104,5.2,56
35000000,0,12184,"The Other Boleyn Girl",22.939557,"Released","2008-02-28",115,6.4,477
40000000,65754228,1921,"Sweet November",19.372805,"Released","2001-02-16",119,6.4,278
40000000,62771059,1683,"The Reaping",13.445697,"Released","2007-04-05",99,5.4,205
500000,3e+06,203,"Mean Streets",17.002096,"Released","1973-10-02",110,7.2,345
40000000,24332324,11858,"Renaissance Man",4.516953,"Released","1994-06-03",128,5.9,81
40000000,60965854,62835,"Colombiana",33.785969,"Released","2011-07-27",108,6.5,824
40000000,38172500,18937,"Quest for Camelot",16.059443,"Released","1998-05-15",86,6.9,190
40000000,22433915,13536,"City By The Sea",3.476966,"Released","2002-09-06",108,5.7,92
0,0,15556,"At First Sight",5.778724,"Released","1999-01-15",128,5.9,48
40000000,46546197,10718,"Torque",7.360793,"Released","2004-01-16",84,4.7,119
0,0,11062,"City Hall",3.621837,"Released","1996-02-16",111,6,67
45000000,20350754,10802,"Showgirls",14.513305,"Released","1995-09-22",128,4.9,256
40000000,60474340,1887,"Marie Antoinette",22.364549,"Released","2006-05-24",123,6.5,642
40000000,0,6071,"Kiss of Death",6.90894,"Released","1995-04-21",101,5.7,81
63600000,19412993,10461,"Get Carter",4.494788,"Released","2000-10-06",102,4.8,145
42000000,180274123,80278,"The Impossible",47.559928,"Released","2012-09-09",113,7,2025
55000000,14375181,12704,"Ishtar",2.410546,"Released","1987-05-15",107,4.2,28
40000000,46471023,10315,"Fantastic Mr. Fox",41.258956,"Released","2009-10-23",87,7.5,1176
40000000,16872671,16643,"Life or Something Like It",8.980846,"Released","2002-04-26",103,5.7,124
40000000,14358033,2687,"Memoirs of an Invisible Man",7.222985,"Released","1992-02-28",99,5.7,125
10000000,173921954,194,"Amélie",73.720244,"Released","2001-04-25",122,7.8,3310
0,0,11025,"New York Minute",10.0403,"Released","2004-05-01",91,5.5,185
60000000,13395939,8849,"Alfie",15.219263,"Released","2004-10-22",103,5.6,248
40000000,24719215,78698,"Big Miracle",8.303696,"Released","2012-02-02",107,6.6,152
38000000,28121100,30943,"The Deep End of the Ocean",4.746085,"Released","1999-03-12",106,5.9,54
40000000,18902015,9544,"FearDotCom",6.756886,"Released","2002-08-09",101,3.2,105
40000000,28169671,24418,"Cirque du Freak: The Vampire's Assistant",16.424807,"Released","2009-10-23",109,5.5,348
40000000,19322135,7288,"Duplex",15.590001,"Released","2003-09-26",89,5.9,482
0,0,14655,"Soul Men",5.483671,"Released","2008-11-07",103,6.3,47
0,0,24575,"Raise the Titanic",1.630541,"Released","1980-01-01",115,5.2,21
45000000,10667893,10366,"Universal Soldier: The Return",14.566664,"Released","1999-08-05",82,4.2,135
33000000,20645327,19898,"Pandorum",28.353517,"Released","2009-09-08",108,6.5,774
40000000,0,4965,"Impostor",9.579975,"Released","2001-12-03",102,6.1,135
40000000,10959475,15074,"Extreme Ops",2.911819,"Released","2002-11-27",93,5,28
0,0,56715,"Just Visiting",10.844882,"Released","2001-04-06",88,4.8,171
50000000,32017803,1272,"Sunshine",51.502884,"Released","2007-04-05",107,7,1182
40000000,22044277,72358,"A Thousand Words",13.119133,"Released","2012-03-07",91,6,373
40000000,0,20542,"Delgo",4.238482,"Released","2008-12-12",94,5.4,15
40000000,13644292,266396,"The Gunman",26.935458,"Released","2015-02-16",115,5.5,392
40000000,23937870,9978,"Stormbreaker",16.282962,"Released","2006-07-21",93,5.1,213
20000000,117760134,8271,"Disturbia",31.690456,"Released","2007-04-12",105,6.6,1006
20000000,7563728,10428,"Hackers",17.842246,"Released","1995-09-14",107,6.2,398
0,0,5353,"The Hunting Party",8.048305,"Released","2007-09-03",101,6.6,96
30000000,0,11934,"The Hudsucker Proxy",14.188982,"Released","1994-03-11",111,7.1,275
40000000,0,14392,"The Warlords",6.884467,"Released","2007-12-12",126,6.3,83
25000000,0,19495,"Nomad: The Warrior",8.212018,"Released","2005-07-17",112,4.3,17
39200000,86758912,110415,"Snowpiercer",64.238688,"Released","2013-08-01",126,6.7,2854
25000000,0,77459,"A Monster in Paris",17.375562,"Released","2011-10-12",90,6.5,313
0,0,26486,"The Last Shot",6.7698,"Released","2004-09-24",90,5.9,15
15000000,9.4e+07,9495,"The Crow",44.690107,"Released","1994-05-11",102,7.3,953
40000000,1e+08,256040,"Baahubali: The Beginning",16.254032,"Released","2015-07-10",159,7.5,135
39000000,101229792,24420,"The Time Traveler's Wife",37.492928,"Released","2009-08-14",107,6.7,798
0,69485490,1257,"Because I Said So",18.678415,"Released","2007-02-02",102,5.8,191
39000000,35287788,62214,"Frankenweenie",27.908783,"Released","2012-10-04",87,6.6,932
39000000,38869464,16320,"Serenity",45.388937,"Released","2005-08-25",119,7.4,1264
39000000,6614280,8842,"Against the Ropes",2.817364,"Released","2004-02-20",106,4.5,32
39000000,75850624,9531,"Superman III",22.164202,"Released","1983-06-17",125,5.3,490
40000000,44907260,64807,"Grudge Match",21.362949,"Released","2013-12-25",113,6,433
80341000,127814609,12289,"Red Cliff",14.8375,"Released","2008-07-10",150,7.1,205
30000000,180622424,11529,"Sweet Home Alabama",18.256028,"Released","2002-09-26",108,6,394
38000000,205298907,20943,"The Ugly Truth",22.332927,"Released","2009-07-24",96,6.4,972
0,0,9099,"Sgt. Bilko",5.417787,"Released","1996-03-29",90,5.5,94
38000000,119723358,9488,"Spy Kids 2: The Island of Lost Dreams",24.085144,"Released","2002-08-07",100,5.3,521
38000000,1.2e+08,193,"Star Trek: Generations",14.779041,"Released","1994-11-17",118,6.4,452
3860000,64076736,44865,"The Grandmaster",19.947265,"Released","2013-01-08",130,6.3,273
38000000,114156230,55787,"Water for Elephants",16.801218,"Released","2011-03-15",120,6.7,850
40000000,0,257932,"Dragon Nest: Warriors' Dawn",5.057695,"Released","2014-05-20",88,6.8,19
50000000,73956241,10400,"The Hurricane",20.825781,"Released","1999-09-17",146,7.2,396
38000000,51801187,1957,"Enough",11.500783,"Released","2002-05-24",114,6.2,264
35000000,0,10833,"Heartbreakers",13.932203,"Released","2001-03-23",123,5.7,254
38000000,107597242,256961,"Paul Blart: Mall Cop 2",41.258487,"Released","2015-04-16",94,5,567
53000000,29700000,5852,"Angel Eyes",6.454634,"Released","2001-05-15",102,5.6,88
38000000,0,12312,"Joe Somebody",5.257009,"Released","2001-12-21",99,5.5,40
38000000,58401898,622,"The Ninth Gate",30.359164,"Released","1999-08-24",133,6.3,756
38000000,17380126,11306,"Extreme Measures",3.426555,"Released","1996-09-27",118,5.7,80
57000000,16991902,12508,"Rock Star",11.60815,"Released","2001-09-04",105,6,190
10000000,47536959,25793,"Precious",18.664624,"Released","2009-11-06",110,6.9,417
38000000,10300000,10534,"White Squall",10.047579,"Released","1996-02-02",129,6.3,86
15000000,19629760,1091,"The Thing",52.731379,"Released","1982-06-25",109,7.8,1588
38000000,98337295,87421,"Riddick",46.630062,"Released","2013-09-02",119,6.2,2035
37000000,6482195,10871,"Switchback",4.131546,"Released","1997-10-31",118,5.8,52
0,0,13503,"Texas Rangers",5.641978,"Released","2001-11-30",110,5.4,19
55000000,17869048,13600,"City of Ember",23.465539,"Released","2008-10-07",90,6.2,605
32000000,28258060,68722,"The Master",25.682509,"Released","2012-09-07",137,7,701
38000000,5410749,14324,"Virgin Territory",6.760922,"Released","2007-12-17",93,4.3,75
40000000,9793496,14325,"The Express",3.87823,"Released","2008-10-10",130,7.1,71
38000000,109906372,299687,"The 5th Wave",57.889964,"Released","2016-01-14",112,5.6,1945
37000000,173567581,312221,"Creed",57.773583,"Released","2015-11-25",133,7.3,1915
37000000,154026136,23168,"The Town",24.218358,"Released","2010-09-15",125,7,1468
40000000,79700000,76494,"What to Expect When You're Expecting",27.009723,"Released","2012-05-17",110,5.8,594
37000000,163720069,4944,"Burn After Reading",31.941347,"Released","2008-09-05",96,6.5,1222
37000000,100076342,10488,"Nim's Island",14.353279,"Released","2008-04-03",96,5.6,330
38000000,90247624,96721,"Rush",33.003828,"Released","2013-09-02",123,7.7,2277
37000000,48451803,334,"Magnolia",30.993736,"Released","1999-12-08",188,7.5,825
30000000,55583804,23742,"Cop Out",25.825771,"Released","2010-02-26",107,5.3,511
38000000,112343513,259694,"How to Be Single",46.078371,"Released","2016-01-21",110,5.9,1201
37000000,95404397,62837,"Dolphin Tale",6.63839,"Released","2011-09-23",113,6.7,163
37000000,392616625,8966,"Twilight",127.084938,"Released","2008-11-20",122,5.8,3561
36000000,102244770,8470,"John Q",27.465433,"Released","2002-02-15",116,7,594
65000000,117758500,11001,"Blue Streak",16.865782,"Released","1999-09-17",93,6.1,352
37000000,269994119,138832,"We're the Millers",100.348805,"Released","2013-08-07",110,6.8,2972
36500000,21834845,16911,"The Inhabited Island",2.785832,"Released","2008-12-18",115,5.3,23
36000000,50159144,2163,"Breakdown",9.176339,"Released","1997-05-02",95,6.6,198
36000000,1.6e+08,36670,"Never Say Never Again",23.380757,"Released","1983-10-07",134,5.8,338
36000000,64572262,23048,"Hot Tub Time Machine",33.926473,"Released","2010-03-26",101,6,894
36000000,52424533,227735,"Dolphin Tale 2",6.967857,"Released","2014-09-12",107,6.7,96
42000000,32168970,2155,"Reindeer Games",11.470135,"Released","2000-02-25",124,5.4,173
36000000,44350926,8409,"A Man Apart",19.854932,"Released","2003-04-04",109,5.8,258
37000000,26250020,222936,"Aloha",29.652536,"Released","2015-05-27",105,5.2,692
0,0,31908,"Ghosts of Mississippi",8.102925,"Released","1996-12-20",130,6.2,40
0,0,10219,"Snow Falling on Cedars",2.79483,"Released","1999-12-22",127,6.3,32
37000000,96047633,48171,"The Rite",11.492474,"Released","2011-01-28",114,5.8,556
36000000,12532777,782,"Gattaca",70.398356,"Released","1997-09-07",106,7.5,1808
36000000,3003296,75531,"Isn't She Great",1.068453,"Released","2000-01-28",95,4.6,14
37000000,63800345,11802,"Space Chimps",6.293217,"Released","2008-07-17",81,5.2,99
0,0,9776,"Head of State",3.457194,"Released","2003-01-01",95,5.3,71
35000000,459270619,18785,"The Hangover",82.21166,"Released","2009-06-05",100,7.2,6173
36000000,156844753,365222,"Ip Man 3",19.167377,"Released","2015-12-19",105,6.5,379
33000000,310940086,817,"Austin Powers: The Spy Who Shagged Me",18.316151,"Released","1999-06-08",95,6.2,1011
35000000,411348924,268,"Batman",44.104469,"Released","1989-06-23",126,7,2096
0,0,45054,"There Be Dragons",6.668679,"Released","2011-03-25",112,5.9,27
35000000,321731527,943,"Lethal Weapon 3",36.172182,"Released","1992-05-15",118,6.4,811
29000000,309208309,22881,"The Blind Side",25.767395,"Released","2009-11-20",129,7.2,1597
35000000,147934180,10054,"Spy Kids",21.543389,"Released","2001-03-18",88,5.5,867
35000000,1.17e+08,51540,"Horrible Bosses",50.309843,"Released","2011-07-08",98,6.5,2277
38000000,252276927,44264,"True Grit",49.292384,"Released","2010-12-22",110,7.2,1668
35000000,326551094,350,"The Devil Wears Prada",83.893257,"Released","2006-06-30",109,7,3088
35000000,1.39e+08,152,"Star Trek: The Motion Picture",24.616634,"Released","1979-12-06",132,6.2,530
35000000,173965010,109431,"Identity Thief",34.005726,"Released","2013-02-07",111,5.6,1645
35000000,182300000,1598,"Cape Fear",27.714043,"Released","1991-11-15",128,7,675
35000000,69823199,8065,"21",45.149948,"Released","2008-03-27",123,6.5,1375
35000000,140795793,271718,"Trainwreck",72.774941,"Released","2015-07-17",125,5.9,1181
35000000,68915888,11638,"Guess Who",3.74263,"Released","2005-03-25",105,5.5,225
27000000,231976425,409,"The English Patient",29.381878,"Released","1996-11-14",162,7,542
35000000,126216940,2118,"L.A. Confidential",24.860326,"Released","1997-09-19",138,7.7,1310
35000000,86369815,11459,"Sky High",11.041659,"Released","2005-07-29",100,5.8,550
35000000,0,10806,"In & Out",11.897925,"Released","1997-09-10",90,6.3,177
35000000,113374103,9348,"Species",23.607071,"Released","1995-07-07",108,5.5,453
1800000,25504513,377,"A Nightmare on Elm Street",38.204158,"Released","1984-11-14",91,7.2,1180
33000000,104155843,8843,"The Cell",25.413955,"Released","2000-08-17",107,6,436
0,0,9313,"The Man in the Iron Mask",28.98027,"Released","1998-03-12",132,6.3,1018
35000000,60251371,39486,"Secretariat",9.525037,"Released","2010-08-20",123,6.8,103
34000000,95608995,1273,"TMNT",18.39217,"Released","2007-03-23",90,6,345
32000000,52277485,13920,"Radio",9.254647,"Released","2003-10-24",109,6.8,141
35000000,150483765,50544,"Friends with Benefits",40.526587,"Released","2011-07-21",109,6.5,2237
35000000,108758521,325133,"Neighbors 2: Sorority Rising",50.179171,"Released","2016-05-04",91,5.6,1462
35000000,112544580,140823,"Saving Mr. Banks",31.957947,"Released","2013-11-16",125,7.3,1226
34000000,48169908,1883,"Malcolm X",19.822791,"Released","1992-11-18",202,7.2,370
35000000,88058786,89492,"This Is 40",38.429648,"Released","2012-12-20",134,5.6,896
35000000,92219310,22949,"Old Dogs",13.707843,"Released","2009-11-24",88,5.2,210
35000000,91353501,12437,"Underworld: Rise of the Lycans",51.927471,"Released","2009-01-22",92,6.2,1428
35000000,69307224,2959,"License to Wed",14.503568,"Released","2007-07-04",91,5.2,253
0,0,9957,"The Benchwarmers",6.74556,"Released","2006-04-07",80,5.2,242
30000000,58405313,11648,"Must Love Dogs",11.120167,"Released","2005-07-21",98,5.8,140
35000000,41954997,9366,"Donnie Brasco",40.370442,"Released","1997-02-27",127,7.4,1147
33000000,102984862,1576,"Resident Evil",40.715623,"Released","2002-03-15",100,6.4,2065
10700000,122200000,609,"Poltergeist",36.230204,"Released","1982-06-04",114,7,794
0,0,5516,"The Ladykillers",23.666229,"Released","2004-03-25",104,6,415
35000000,85416905,13051,"Max Payne",25.903237,"Released","2008-10-15",100,5.2,613
40000000,173930596,49530,"In Time",60.231382,"Released","2011-10-27",109,6.7,3417
35000000,77477008,34806,"The Back-Up Plan",18.38292,"Released","2010-04-23",106,5.7,458
35000000,59901913,49022,"Something Borrowed",14.029012,"Released","2011-05-05",112,5.9,296
0,0,11469,"Black Knight",15.913783,"Released","2001-11-21",95,5.1,287
35000000,35323292,23479,"The Bad News Bears",6.889633,"Released","1976-04-07",102,6.9,97
35000000,99423521,11667,"Street Fighter",19.286099,"Released","1994-12-22",102,4.1,325
35000000,120072577,423,"The Pianist",50.587541,"Released","2002-09-24",150,8,1864
35000000,0,2447,"The Nativity Story",3.721272,"Released","2006-12-01",101,6.4,35
40000000,68766121,10066,"House of Wax",17.157738,"Released","2005-04-30",113,5.5,677
27000000,115505027,2288,"Closer",22.636908,"Released","2004-12-01",104,6.7,811
35000000,84606030,88794,"J. Edgar",28.069419,"Released","2011-11-09",137,6,741
35000000,72436439,13515,"Mirrors",19.774543,"Released","2008-08-15",110,6,485
35000000,45479110,11979,"Queen of the Damned",11.644243,"Released","2002-02-10",101,5.4,239
