"id","genre","n"
12930,"Music",1
12930,"Romance",3
12930,"Science Fiction",1
12930,"Thriller",1
12931,"Comedy",9
12931,"Crime",1
12931,"Drama",8
12931,"Family",3
12931,"Music",1
12931,"Romance",7
12932,"Adventure",1
12932,"Comedy",1
12932,"Drama",2
12932,"Fantasy",1
12932,"Mystery",1
12932,"Romance",2
12932,"Science Fiction",1
12932,"Thriller",1
12936,"Comedy",1
12949,"Action",1
12949,"Comedy",3
12949,"Crime",3
12949,"Mystery",1
12949,"Thriller",1
12950,"Action",1
12950,"Adventure",1
12950,"Comedy",4
12950,"Crime",3
12950,"Drama",2
12950,"Fantasy",1
12950,"Horror",1
12950,"Science Fiction",1
12950,"Thriller",1
12951,"Action",1
12951,"Comedy",2
12951,"Crime",2
12951,"Drama",1
12951,"Science Fiction",1
12951,"Thriller",1
12957,"Drama",1
12957,"Romance",1
12967,"Action",1
12967,"Adventure",1
12967,"Comedy",5
12967,"Drama",5
12967,"Romance",5
12967,"Thriller",2
12969,"Comedy",1
12969,"Drama",1
12969,"Mystery",1
12969,"Romance",1
12969,"Thriller",1
12969,"Western",1
12974,"Action",1
12974,"Adventure",1
12974,"Comedy",2
12974,"Crime",1
12974,"Drama",1
12974,"Horror",1
12974,"Thriller",3
12974,"War",1
12975,"Action",2
12975,"Animation",1
12975,"Comedy",3
12975,"Family",1
12975,"Horror",1
12975,"Thriller",1
12976,"Comedy",1
12977,"Action",1
12977,"Comedy",3
12977,"Crime",1
12977,"Drama",2
12977,"Romance",1
12978,"Comedy",2
12978,"Crime",1
12978,"Drama",1
12978,"Horror",3
12978,"Mystery",3
12978,"Science Fiction",1
12978,"Thriller",2
12979,"Comedy",1
12980,"Comedy",1
12981,"Comedy",1
12982,"Action",2
12982,"Comedy",2
12982,"Crime",2
12982,"Drama",4
12982,"Family",1
12982,"Horror",1
12982,"Mystery",1
12982,"Romance",2
12982,"Science Fiction",1
12982,"Thriller",3
12983,"Action",2
12983,"Adventure",1
12983,"Comedy",1
12983,"Crime",1
12983,"Drama",4
12983,"Horror",1
12983,"Mystery",1
12983,"Romance",2
12983,"Thriller",2
12984,"Drama",1
12984,"Romance",1
12985,"Drama",1
12985,"Romance",1
12986,"Drama",1
12986,"Romance",1
12987,"Comedy",3
12987,"Crime",2
12988,"Comedy",2
12988,"Crime",1
12988,"Drama",2
12988,"Romance",2
13003,"Action",2
13003,"Adventure",1
13003,"Comedy",2
13003,"Crime",1
13003,"Drama",1
13003,"Family",1
13003,"Romance",1
13003,"Science Fiction",2
13003,"Western",2
13004,"Action",1
13004,"Comedy",1
13004,"Science Fiction",1
13006,"Action",1
13006,"Science Fiction",1
13007,"Action",1
13007,"Science Fiction",1
13010,"Comedy",1
13010,"Drama",1
13010,"Fantasy",1
13010,"Music",1
13011,"Drama",1
13012,"Drama",1
13013,"Drama",1
13014,"Action",4
13014,"Adventure",10
13014,"Animation",1
13014,"Comedy",6
13014,"Crime",1
13014,"Drama",11
13014,"Family",4
13014,"Fantasy",5
13014,"History",2
13014,"Horror",2
13014,"Mystery",3
13014,"Romance",2
13014,"Science Fiction",7
13014,"Thriller",4
13021,"Comedy",2
13021,"Drama",4
13021,"Horror",1
13021,"Romance",1
13021,"Science Fiction",1
13021,"Thriller",1
13021,"War",1
13022,"Action",6
13022,"Adventure",1
13022,"Comedy",1
13022,"Crime",2
13022,"Drama",6
13022,"History",2
13022,"Mystery",1
13022,"Science Fiction",1
13022,"Thriller",4
13022,"War",3
13022,"Western",2
13023,"Action",5
13023,"Adventure",4
13023,"Comedy",10
13023,"Crime",1
13023,"Drama",9
13023,"Family",2
13023,"Fantasy",2
13023,"Music",1
13023,"Romance",4
13023,"Science Fiction",1
13023,"Thriller",3
13023,"War",1
13024,"Action",2
13024,"Adventure",2
13024,"Comedy",1
13024,"Family",1
13024,"Mystery",1
13024,"Romance",1
13024,"Science Fiction",3
13024,"Thriller",1
13026,"Comedy",1
13026,"Drama",1
13026,"Romance",1
13028,"Action",2
13028,"Adventure",2
13028,"Comedy",1
13028,"Crime",1
13028,"Drama",3
13028,"History",1
13028,"Romance",1
13028,"Science Fiction",1
13028,"Thriller",3
13029,"Action",1
13029,"Adventure",1
13029,"Crime",1
13029,"Drama",1
13029,"Fantasy",1
13029,"Horror",1
13029,"Thriller",1
13091,"Crime",1
13091,"Drama",1
13092,"Action",1
13092,"Crime",2
13092,"Drama",1
13092,"Thriller",1
13093,"Action",1
13093,"Crime",1
13093,"Drama",3
13093,"History",1
13093,"Thriller",1
13094,"Action",1
13094,"Crime",2
13094,"Drama",2
13094,"Foreign",1
13094,"Science Fiction",1
13095,"Crime",1
13095,"Drama",1
13097,"Crime",1
13097,"Drama",1
13098,"Action",1
13098,"Crime",2
13098,"Drama",2
13098,"Foreign",1
13100,"Adventure",1
13100,"Crime",1
13100,"Drama",3
13100,"History",1
13100,"Romance",1
13100,"War",1
13101,"Action",1
13101,"Adventure",1
13101,"Comedy",6
13101,"Crime",2
13101,"Drama",2
13103,"Action",1
13103,"Crime",1
13103,"Drama",2
13103,"Thriller",1
13105,"Crime",1
13105,"Drama",1
13106,"Crime",1
13106,"Drama",1
13108,"Crime",1
13108,"Drama",1
13109,"Crime",1
13109,"Drama",1
13111,"Crime",1
13111,"Drama",1
13138,"Action",1
13138,"Comedy",1
13138,"Drama",1
13138,"History",1
13138,"Thriller",1
13152,"Adventure",1
13152,"Drama",1
13195,"Drama",1
13195,"Thriller",1
13204,"Comedy",1
13204,"Drama",1
13204,"Romance",1
13235,"Drama",1
13235,"Romance",1
13240,"Action",15
13240,"Adventure",4
13240,"Comedy",11
13240,"Crime",13
13240,"Drama",13
13240,"Fantasy",2
13240,"Music",1
13240,"Mystery",2
13240,"Romance",1
13240,"Science Fiction",3
13240,"Thriller",13
13240,"War",2
13241,"Action",2
13241,"Adventure",2
13241,"Comedy",1
13241,"Crime",1
13241,"Drama",1
13241,"Romance",1
13241,"Science Fiction",1
13241,"Thriller",1
13242,"Action",7
13242,"Adventure",7
13242,"Animation",5
13242,"Comedy",20
13242,"Crime",5
13242,"Drama",22
13242,"Family",5
13242,"Fantasy",5
13242,"History",5
13242,"Music",3
13242,"Mystery",3
13242,"Romance",9
13242,"Science Fiction",3
13242,"Thriller",7
13242,"War",1
13243,"Action",1
13243,"Adventure",1
13243,"Comedy",2
13243,"Crime",1
13243,"Drama",1
13243,"Fantasy",2
13243,"Romance",1
13243,"Science Fiction",2
13243,"Thriller",1
13251,"Action",1
13251,"Adventure",1
13251,"Drama",1
13251,"History",1
13251,"War",1
13256,"Action",1
13256,"Adventure",1
13256,"Drama",1
13256,"Horror",1
13256,"Science Fiction",1
13260,"Action",1
13260,"Adventure",2
13260,"Mystery",1
13260,"Science Fiction",2
13260,"Thriller",1
13262,"Action",1
13262,"Science Fiction",1
13268,"Drama",1
13268,"Fantasy",1
13268,"Horror",1
13268,"Science Fiction",1
13268,"Thriller",1
13275,"Action",4
13275,"Adventure",4
13275,"Drama",1
13275,"Fantasy",3
13275,"History",1
13275,"Science Fiction",1
13275,"Thriller",1
13283,"Action",1
13283,"Adventure",1
13283,"Drama",1
13283,"Horror",1
13283,"Science Fiction",1
13294,"Comedy",1
13294,"Music",2
13294,"Romance",2
13295,"Comedy",1
13295,"Music",1
13295,"Romance",1
13296,"Comedy",1
13296,"Music",1
13296,"Romance",1
13297,"Comedy",1
13297,"Music",1
13297,"Romance",1
13298,"Comedy",1
13298,"Drama",1
13298,"Music",2
13298,"Romance",2
13299,"Adventure",1
13299,"Animation",1
13299,"Comedy",5
13299,"Crime",1
13299,"Drama",4
13299,"Family",1
13299,"Music",2
13299,"Romance",2
13301,"Animation",1
13301,"Family",1
13301,"Music",1
13307,"Comedy",1
13307,"Drama",2
13308,"Action",1
13308,"Drama",2
13308,"War",1
13309,"Adventure",1
13309,"Animation",2
13309,"Comedy",2
13309,"Drama",4
13309,"Family",3
13309,"Fantasy",1
13309,"History",1
13309,"Music",1
13309,"Romance",1
13309,"Thriller",1
13310,"Action",1
13310,"Drama",1
13310,"Thriller",1
13311,"Drama",1
13312,"Action",1
13312,"Adventure",2
13312,"Comedy",1
13312,"Drama",3
13312,"Thriller",1
13313,"Drama",1
13314,"Action",2
13314,"Adventure",1
13314,"Comedy",6
13314,"Crime",1
13314,"Drama",5
13314,"Family",2
13314,"Fantasy",2
13314,"History",1
13314,"Horror",1
13314,"Romance",3
13314,"Thriller",1
13315,"Drama",1
13316,"Drama",1
13317,"Adventure",1
13317,"Drama",1
13317,"History",1
13317,"War",1
13324,"Action",2
13324,"Drama",3
13324,"History",2
13324,"Romance",1
13324,"Thriller",1
13324,"War",2
13325,"Drama",2
13325,"History",2
13326,"Action",2
13326,"Adventure",3
13326,"Comedy",1
13326,"Drama",1
13326,"Fantasy",2
13326,"History",2
13326,"Romance",1
13326,"Science Fiction",2
13327,"Action",1
13327,"Crime",1
13327,"Drama",2
13327,"History",2
13327,"Thriller",1
13328,"Comedy",1
13328,"Drama",2
13328,"History",1
13328,"Romance",1
13329,"Drama",1
13329,"History",1
13330,"Drama",1
13330,"History",1
13331,"Adventure",1
13331,"Drama",3
13331,"History",3
13331,"War",2
13332,"Drama",1
13332,"History",1
13333,"Action",3
13333,"Adventure",2
13333,"Animation",1
13333,"Comedy",3
13333,"Crime",2
13333,"Drama",15
13333,"Family",3
13333,"History",3
13333,"Mystery",2
13333,"Romance",6
13333,"Science Fiction",1
13333,"Thriller",5
13356,"Action",1
13356,"Adventure",1
13356,"Drama",1
13356,"War",1
13359,"Drama",1
13361,"Comedy",1
13361,"Drama",1
13361,"Family",1
13361,"Fantasy",1
13361,"Romance",1
13362,"Action",1
13362,"Adventure",1
13362,"Crime",1
13362,"Thriller",1
13363,"Comedy",1
13363,"Drama",1
13363,"Romance",1
13363,"Thriller",1
13364,"Crime",1
13364,"Drama",1
13364,"Mystery",1
13364,"Thriller",1
13389,"Action",1
13389,"Adventure",2
13389,"Comedy",3
13389,"Crime",1
13389,"Drama",1
13389,"Family",1
13389,"Fantasy",1
13389,"Romance",1
13389,"Thriller",1
13390,"Adventure",1
13390,"Comedy",1
13390,"Family",1
13390,"Fantasy",1
13391,"Adventure",1
13391,"Comedy",2
13391,"Family",1
13391,"Fantasy",1
13392,"Action",1
13392,"Adventure",2
13392,"Comedy",3
13392,"Family",2
13392,"Fantasy",3
13392,"Horror",1
13392,"Science Fiction",2
13392,"Thriller",1
13393,"Adventure",1
13393,"Comedy",1
13393,"Family",1
13393,"Fantasy",1
13399,"Action",1
13399,"Comedy",1
13399,"Crime",2
13399,"Drama",1
13399,"Thriller",1
13401,"Comedy",1
13401,"Crime",1
13401,"Horror",1
13401,"Thriller",1
13420,"Comedy",2
13420,"Crime",1
13420,"Drama",2
13420,"Horror",1
13420,"Music",1
13420,"Romance",1
13422,"Comedy",1
13422,"Crime",1
13443,"Action",2
13443,"Crime",1
13443,"Thriller",2
13445,"Action",3
13445,"Animation",1
13445,"Comedy",2
13445,"Family",1
13445,"Music",1
13445,"Romance",1
13445,"Thriller",3
13446,"Action",1
13446,"Comedy",4
13446,"Crime",1
13446,"Drama",2
13446,"Family",1
13446,"Horror",2
13446,"Mystery",2
13446,"Thriller",3
13451,"Comedy",3
13451,"Drama",1
13451,"Family",1
13451,"Romance",3
13458,"Action",1
13458,"Science Fiction",1
13458,"Thriller",1
13465,"Adventure",1
13465,"Comedy",1
13465,"Family",1
13465,"Fantasy",1
13465,"Science Fiction",1
13472,"Action",4
13472,"Adventure",8
13472,"Animation",7
13472,"Comedy",6
13472,"Crime",2
13472,"Drama",2
13472,"Family",8
13472,"Fantasy",1
13472,"Mystery",1
13472,"Science Fiction",2
13472,"Thriller",4
13473,"Action",3
13473,"Adventure",2
13473,"Comedy",2
13473,"Crime",1
13473,"Family",1
13473,"Horror",2
13473,"Music",1
13473,"Mystery",1
13473,"Science Fiction",1
13473,"Thriller",2
13474,"Adventure",1
13474,"Comedy",2
13474,"Drama",2
13474,"Fantasy",1
13474,"Music",1
13474,"Mystery",1
13474,"Romance",1
13474,"Science Fiction",2
13475,"Horror",1
13475,"Thriller",1
13483,"Comedy",1
13483,"Drama",1
13483,"Horror",1
13483,"Romance",1
13483,"Thriller",1
13506,"Drama",1
13506,"Mystery",1
13506,"Romance",1
13514,"Drama",1
13514,"Foreign",1
13514,"History",1
13520,"Drama",1
13524,"Action",2
13524,"Adventure",3
13524,"Comedy",11
13524,"Drama",3
13524,"Family",3
13524,"Fantasy",4
13524,"History",1
13524,"Horror",1
13524,"Music",3
13524,"Romance",3
13524,"Science Fiction",1
13524,"Western",1
13525,"Action",4
13525,"Adventure",2
13525,"Crime",1
13525,"Drama",10
13525,"Family",1
13525,"Horror",1
13525,"Mystery",2
13525,"Science Fiction",2
13525,"Thriller",8
13526,"Comedy",2
13526,"Drama",6
13526,"Fantasy",1
13526,"Mystery",1
13526,"Thriller",1
13548,"Action",1
13548,"Adventure",1
13548,"Comedy",3
13548,"Crime",1
13548,"Drama",6
13548,"Family",1
13548,"Fantasy",1
13548,"History",1
13548,"Horror",1
13548,"Mystery",1
13548,"Romance",1
13548,"Science Fiction",2
13548,"Thriller",2
13548,"Western",1
13549,"Action",2
13549,"Crime",2
13549,"Drama",5
13549,"Fantasy",1
13549,"Horror",3
13549,"Mystery",5
13549,"Science Fiction",1
13549,"Thriller",6
13550,"Action",4
13550,"Adventure",1
13550,"Comedy",5
13550,"Crime",6
13550,"Drama",18
13550,"Family",2
13550,"Fantasy",3
13550,"History",1
13550,"Horror",4
13550,"Mystery",8
13550,"Romance",3
13550,"Science Fiction",3
13550,"Thriller",14
13550,"War",2
13552,"Drama",1
13552,"Thriller",1
13558,"Adventure",1
13558,"Drama",1
13558,"Romance",1
13565,"Adventure",1
13565,"Drama",1
13565,"History",1
13565,"Thriller",1
13565,"War",1
13567,"Comedy",3
13567,"Drama",2
13567,"Family",1
13567,"Romance",1
13568,"Romance",1
13576,"Drama",1
13576,"History",1
13576,"Romance",1
13577,"Drama",1
13577,"History",1
13577,"Romance",1
13578,"Drama",1
13578,"History",1
13578,"Music",1
13578,"Romance",2
13579,"Drama",1
13579,"History",1
13579,"Romance",1
13580,"Drama",1
13580,"History",1
13580,"Romance",1
13591,"Comedy",4
13591,"Family",2
13591,"Fantasy",1
13592,"Comedy",2
13592,"Crime",1
13592,"Family",1
13592,"Fantasy",1
13592,"Horror",1
13592,"Romance",1
13593,"Action",3
13593,"Adventure",4
13593,"Animation",3
13593,"Comedy",6
13593,"Crime",1
13593,"Family",4
13593,"Fantasy",4
13593,"Science Fiction",1
13593,"Thriller",1
13602,"Comedy",3
13602,"Drama",4
13602,"Romance",2
13604,"Action",1
13604,"Animation",1
13604,"Comedy",2
13604,"Drama",1
13604,"Family",2
13604,"Fantasy",1
13604,"Science Fiction",1
13605,"Comedy",1
13605,"Crime",3
13605,"Drama",2
13611,"Comedy",1
13611,"Documentary",1
13611,"Drama",1
13611,"Music",2
13617,"Drama",1
13633,"Action",4
13633,"Adventure",4
13633,"Comedy",6
13633,"Drama",3
13633,"Family",1
13633,"Fantasy",2
13633,"Horror",1
13633,"Mystery",1
13633,"Romance",5
13633,"Science Fiction",3
13633,"Thriller",1
13635,"Comedy",6
13635,"Crime",1
13635,"Family",1
13635,"Horror",1
13635,"Music",1
13635,"Romance",3
13635,"Science Fiction",2
13636,"Action",2
13636,"Adventure",4
13636,"Animation",2
13636,"Comedy",10
13636,"Crime",1
13636,"Drama",3
13636,"Family",4
13636,"Fantasy",1
13636,"Music",1
13636,"Romance",4
13636,"Science Fiction",2
13636,"Thriller",3
13637,"Comedy",1
13637,"Family",1
13637,"Romance",1
13637,"Science Fiction",1
13638,"Comedy",2
13638,"Family",1
13638,"Romance",1
13638,"Science Fiction",1
13640,"Comedy",6
13640,"Family",3
13640,"Fantasy",1
13640,"Music",1
13640,"Romance",1
13640,"Science Fiction",1
13640,"Western",1
13642,"Comedy",1
13642,"Family",1
13642,"Romance",1
13642,"Science Fiction",1
13644,"Comedy",1
13644,"Drama",2
13644,"Family",1
13644,"Mystery",1
13644,"Romance",2
13644,"Science Fiction",1
13644,"Thriller",1
13645,"Action",2
13645,"Adventure",2
13645,"Comedy",7
13645,"Crime",1
13645,"Drama",2
13645,"Family",3
13645,"Fantasy",2
13645,"Mystery",1
13645,"Romance",2
13645,"Science Fiction",4
13645,"Thriller",1
13652,"Horror",1
13656,"Action",1
13656,"Comedy",1
13656,"Crime",1
13656,"Drama",1
13656,"Fantasy",1
13656,"Horror",2
13656,"Mystery",1
13656,"Thriller",1
13656,"Western",1
13657,"Action",3
13657,"Comedy",1
13657,"Drama",2
13657,"Fantasy",1
13657,"History",1
13657,"Horror",2
13657,"Mystery",1
13657,"Romance",2
13657,"Science Fiction",1
13657,"Thriller",3
13657,"War",1
13660,"Crime",2
13660,"Drama",1
13660,"Horror",2
13660,"Mystery",1
13661,"Action",1
13661,"Horror",1
13661,"Thriller",1
13662,"Horror",1
13663,"Comedy",1
13663,"Fantasy",1
13663,"Horror",5
13663,"Mystery",1
13663,"Thriller",3
13668,"Fantasy",1
13668,"Horror",1
13668,"Mystery",1
13668,"Thriller",1
13687,"Adventure",1
13687,"Drama",2
13687,"Family",1
13688,"Comedy",1
13688,"Drama",2
13688,"Music",1
13689,"Comedy",1
13689,"Drama",1
13689,"Romance",1
13695,"Action",1
13695,"Adventure",1
13695,"Mystery",1
13695,"Science Fiction",1
13695,"Thriller",1
13696,"Action",1
13696,"Drama",1
13696,"Thriller",1
13696,"War",1
13697,"Drama",1
13697,"Thriller",1
13716,"Documentary",1
13716,"History",1
13724,"Action",1
13724,"Drama",2
13724,"Horror",1
13724,"Mystery",3
13724,"Romance",1
13724,"Science Fiction",1
13724,"Thriller",3
13726,"Action",4
13726,"Adventure",3
13726,"Animation",2
13726,"Comedy",5
13726,"Crime",2
13726,"Drama",5
13726,"Family",2
13726,"Fantasy",3
13726,"History",1
13726,"Horror",1
13726,"Mystery",1
13726,"Science Fiction",2
13726,"Thriller",3
13726,"Western",1
13728,"Comedy",3
13728,"Crime",1
13728,"Drama",4
13728,"Music",1
13728,"Mystery",1
13728,"Romance",2
13728,"Thriller",2
13729,"Action",1
13729,"Drama",1
13729,"Science Fiction",1
13729,"Thriller",1
13731,"Drama",1
13731,"History",1
13732,"Action",1
13732,"Comedy",1
13732,"Drama",1
13732,"Family",1
13733,"Drama",1
13733,"History",1
13733,"War",1
13737,"Action",1
13737,"Drama",1
13737,"Thriller",1
13738,"Crime",1
13738,"Drama",1
13738,"Mystery",1
13741,"Action",1
13741,"Drama",1
13741,"Thriller",1
13746,"Comedy",1
13746,"Drama",1
13746,"Romance",1
13784,"Action",1
13784,"Drama",5
13784,"History",1
13784,"Romance",1
13784,"Thriller",1
13784,"War",2
13786,"Action",1
13786,"Drama",1
13786,"Western",1
13787,"Action",1
13787,"Crime",1
13787,"Drama",2
13787,"Western",1
13791,"Comedy",1
13791,"Crime",1
13791,"Drama",1
13791,"Mystery",1
13791,"Romance",1
13812,"Adventure",1
13812,"Drama",1
13812,"Family",1
13812,"Fantasy",1
13817,"Drama",1
13817,"Thriller",1
13819,"Animation",1
13819,"Family",1
13820,"Drama",1
13821,"Comedy",3
13821,"Drama",1
13822,"Drama",2
13822,"Family",1
13822,"Fantasy",1
13822,"Romance",1
13822,"War",1
13823,"Comedy",1
13823,"Music",1
13823,"Romance",1
13848,"Comedy",1
13848,"Drama",1
13855,"Comedy",1
13855,"Drama",1
13856,"Comedy",2
13856,"Drama",2
13874,"Comedy",1
13874,"Drama",1
13875,"Action",1
13875,"Adventure",1
13875,"Comedy",1
13875,"Science Fiction",1
13875,"Western",1
13904,"Drama",1
13904,"Romance",1
13904,"Thriller",1
13905,"Drama",1
13905,"Romance",1
13905,"Thriller",1
13906,"Drama",1
13906,"Romance",1
13906,"Thriller",1
13907,"Drama",1
13907,"Romance",1
13907,"Thriller",1
13908,"Drama",1
13908,"Romance",1
13908,"Thriller",1
13909,"Drama",1
13909,"Romance",1
13909,"Thriller",1
13918,"Adventure",1
13918,"Comedy",6
13918,"Crime",2
13918,"Drama",1
13918,"Family",1
13918,"Fantasy",1
13918,"Romance",2
13918,"Science Fiction",3
13919,"Action",3
13919,"Adventure",3
13919,"Comedy",4
13919,"Crime",3
13919,"Horror",1
13919,"Romance",1
13919,"Science Fiction",7
13919,"Thriller",2
13920,"Adventure",1
13920,"Comedy",4
13920,"Crime",2
13920,"Drama",3
13920,"Family",1
13920,"Music",1
13920,"Romance",1
13920,"Science Fiction",2
13920,"Thriller",1
13922,"Action",5
13922,"Adventure",8
13922,"Animation",1
13922,"Comedy",17
13922,"Crime",6
13922,"Drama",5
13922,"Family",2
13922,"Fantasy",1
13922,"Horror",1
13922,"Music",1
13922,"Mystery",1
13922,"Romance",3
13922,"Science Fiction",5
13922,"Thriller",4
13923,"Comedy",2
13923,"Crime",1
13923,"Science Fiction",1
13924,"Action",1
13924,"Adventure",5
13924,"Animation",3
13924,"Comedy",10
13924,"Crime",4
13924,"Family",4
13924,"Fantasy",2
13924,"Horror",1
13924,"Music",1
13924,"Science Fiction",3
13924,"Thriller",1
13925,"Action",2
13925,"Adventure",1
13925,"Comedy",1
13925,"Crime",1
13925,"Drama",1
13925,"Science Fiction",2
13925,"War",1
13927,"Action",1
13927,"Science Fiction",1
13927,"Thriller",1
13936,"Action",1
13936,"Adventure",1
13936,"Comedy",4
13936,"Crime",4
13936,"Drama",9
13936,"Fantasy",3
13936,"History",1
13936,"Horror",3
13936,"Music",1
13936,"Romance",6
13936,"Science Fiction",2
13936,"Thriller",5
13936,"War",1
13937,"Action",1
13937,"Comedy",1
13937,"Crime",1
13937,"Drama",2
13937,"Music",1
13937,"Romance",2
13937,"Thriller",1
13938,"Adventure",1
13938,"Comedy",1
13938,"Crime",1
13938,"Drama",3
13938,"Horror",1
13938,"Romance",1
13939,"Action",4
13939,"Comedy",1
13939,"Crime",6
13939,"Drama",6
13939,"Horror",1
13939,"Mystery",2
13939,"Romance",1
13939,"Science Fiction",1
13939,"Thriller",4
13950,"Comedy",2
13950,"Drama",3
13950,"Fantasy",1
13950,"Romance",2
13950,"Science Fiction",1
13963,"Comedy",1
13963,"Music",1
13963,"Romance",1
13965,"Drama",1
13965,"Family",1
13965,"Fantasy",1
13969,"Comedy",1
13969,"Drama",3
13969,"Family",1
13969,"Fantasy",1
13969,"Romance",1
13977,"Adventure",1
13977,"Drama",1
13977,"Romance",1
13979,"Comedy",1
13979,"Drama",2
13979,"Romance",1
13979,"War",1
13992,"Adventure",1
13992,"Drama",1
13992,"Romance",1
13994,"Action",1
13994,"Adventure",1
13994,"Comedy",1
13994,"Drama",2
13994,"Fantasy",1
13994,"History",1
13994,"Romance",1
13994,"War",1
13997,"Action",1
13997,"Adventure",1
13997,"Crime",1
13997,"Drama",2
13997,"Family",1
13997,"Mystery",1
13997,"Science Fiction",1
13997,"Thriller",1
14001,"Adventure",1
14001,"Drama",1
14001,"Romance",1
14001,"Western",1
14011,"Action",1
14011,"Adventure",2
14011,"Comedy",2
14011,"Drama",4
14011,"Family",1
14011,"Fantasy",1
14011,"Romance",2
14011,"War",1
14012,"Drama",1
14012,"Romance",1
14012,"War",1
14014,"Drama",1
14014,"Romance",1
14014,"War",1
