"budget","revenue","movie_id","title","popularity","status","release_date","runtime","vote_average","vote_count","genre_id","genre"
75000000,367275019,10555,"Shark Tale",47.094369,"Released","2004-09-20",90,5.8,1557,10751,"Family"
70000000,154937680,1125,"Dreamgirls",14.486311,"Released","2006-12-25",134,6.6,284,18,"Drama"
53000000,95226116,4551,"Be Cool",18.61472,"Released","2005-03-04",118,5.4,292,35,"Comedy"
53000000,95226116,4551,"Be Cool",18.61472,"Released","2005-03-04",118,5.4,292,80,"Crime"
70000000,130358911,612,"Munich",29.035222,"Released","2005-12-22",164,6.9,696,18,"Drama"
70000000,130358911,612,"Munich",29.035222,"Released","2005-12-22",164,6.9,696,28,"Action"
70000000,130358911,612,"Munich",29.035222,"Released","2005-12-22",164,6.9,696,36,"History"
70000000,130358911,612,"Munich",29.035222,"Released","2005-12-22",164,6.9,696,53,"Thriller"
70000000,85632458,9567,"Tears of the Sun",27.055085,"Released","2003-03-07",121,6.4,573,28,"Action"
70000000,85632458,9567,"Tears of the Sun",27.055085,"Released","2003-03-07",121,6.4,573,18,"Drama"
70000000,85632458,9567,"Tears of the Sun",27.055085,"Released","2003-03-07",121,6.4,573,10752,"War"
75000000,98159963,37821,"Killers",23.004607,"Released","2010-06-04",100,5.7,772,28,"Action"
75000000,98159963,37821,"Killers",23.004607,"Released","2010-06-04",100,5.7,772,35,"Comedy"
75000000,98159963,37821,"Killers",23.004607,"Released","2010-06-04",100,5.7,772,53,"Thriller"
75000000,98159963,37821,"Killers",23.004607,"Released","2010-06-04",100,5.7,772,10749,"Romance"
75000000,108145109,203801,"The Man from U.N.C.L.E.",48.744209,"Released","2015-08-13",116,7.1,2265,35,"Comedy"
75000000,108145109,203801,"The Man from U.N.C.L.E.",48.744209,"Released","2015-08-13",116,7.1,2265,28,"Action"
75000000,108145109,203801,"The Man from U.N.C.L.E.",48.744209,"Released","2015-08-13",116,7.1,2265,12,"Adventure"
80000000,55041367,2539,"Spanglish",14.209329,"Released","2004-12-17",130,5.8,369,35,"Comedy"
75000000,140175006,9297,"Monster House",36.368839,"Released","2006-07-21",91,6.3,874,16,"Animation"
75000000,140175006,9297,"Monster House",36.368839,"Released","2006-07-21",91,6.3,874,35,"Comedy"
75000000,140175006,9297,"Monster House",36.368839,"Released","2006-07-21",91,6.3,874,10751,"Family"
75000000,140175006,9297,"Monster House",36.368839,"Released","2006-07-21",91,6.3,874,14,"Fantasy"
75000000,67631903,3172,"Bandits",24.353302,"Released","2001-10-12",123,6.2,302,28,"Action"
75000000,67631903,3172,"Bandits",24.353302,"Released","2001-10-12",123,6.2,302,35,"Comedy"
75000000,67631903,3172,"Bandits",24.353302,"Released","2001-10-12",123,6.2,302,80,"Crime"
75000000,67631903,3172,"Bandits",24.353302,"Released","2001-10-12",123,6.2,302,10749,"Romance"
55000000,127600435,6520,"First Knight",19.143321,"Released","1995-07-07",134,5.9,311,28,"Action"
55000000,127600435,6520,"First Knight",19.143321,"Released","1995-07-07",134,5.9,311,12,"Adventure"
55000000,127600435,6520,"First Knight",19.143321,"Released","1995-07-07",134,5.9,311,18,"Drama"
55000000,127600435,6520,"First Knight",19.143321,"Released","1995-07-07",134,5.9,311,10749,"Romance"
75000000,0,1439,"Anna and the King",13.327372,"Released","1999-12-16",148,6.4,197,18,"Drama"
75000000,0,1439,"Anna and the King",13.327372,"Released","1999-12-16",148,6.4,197,36,"History"
75000000,0,1439,"Anna and the King",13.327372,"Released","1999-12-16",148,6.4,197,10749,"Romance"
75000000,226904017,37958,"Immortals",37.917002,"Released","2011-11-10",110,5.7,880,14,"Fantasy"
75000000,226904017,37958,"Immortals",37.917002,"Released","2011-11-10",110,5.7,880,28,"Action"
75000000,226904017,37958,"Immortals",37.917002,"Released","2011-11-10",110,5.7,880,18,"Drama"
52000000,77944725,2026,"Hostage",23.663713,"Released","2005-03-09",113,6.2,512,9648,"Mystery"
52000000,77944725,2026,"Hostage",23.663713,"Released","2005-03-09",113,6.2,512,18,"Drama"
52000000,77944725,2026,"Hostage",23.663713,"Released","2005-03-09",113,6.2,512,53,"Thriller"
52000000,77944725,2026,"Hostage",23.663713,"Released","2005-03-09",113,6.2,512,80,"Crime"
75000000,36754634,7450,"Titan A.E.",14.44381,"Released","2000-06-16",94,6.3,313,16,"Animation"
75000000,36754634,7450,"Titan A.E.",14.44381,"Released","2000-06-16",94,6.3,313,28,"Action"
75000000,36754634,7450,"Titan A.E.",14.44381,"Released","2000-06-16",94,6.3,313,878,"Science Fiction"
75000000,36754634,7450,"Titan A.E.",14.44381,"Released","2000-06-16",94,6.3,313,10751,"Family"
75000000,36754634,7450,"Titan A.E.",14.44381,"Released","2000-06-16",94,6.3,313,12,"Adventure"
75000000,51142659,11375,"Hollywood Homicide",10.605084,"Released","2003-06-09",116,5,166,28,"Action"
75000000,51142659,11375,"Hollywood Homicide",10.605084,"Released","2003-06-09",116,5,166,12,"Adventure"
75000000,51142659,11375,"Hollywood Homicide",10.605084,"Released","2003-06-09",116,5,166,35,"Comedy"
75000000,51142659,11375,"Hollywood Homicide",10.605084,"Released","2003-06-09",116,5,166,53,"Thriller"
75000000,14567883,9425,"Soldier",11.873856,"Released","1998-10-23",99,6.1,221,28,"Action"
75000000,14567883,9425,"Soldier",11.873856,"Released","1998-10-23",99,6.1,221,10752,"War"
75000000,14567883,9425,"Soldier",11.873856,"Released","1998-10-23",99,6.1,221,878,"Science Fiction"
0,5802422,25769,"Carriers",12.708963,"Released","2009-09-04",84,5.8,282,28,"Action"
0,5802422,25769,"Carriers",12.708963,"Released","2009-09-04",84,5.8,282,18,"Drama"
0,5802422,25769,"Carriers",12.708963,"Released","2009-09-04",84,5.8,282,27,"Horror"
0,5802422,25769,"Carriers",12.708963,"Released","2009-09-04",84,5.8,282,878,"Science Fiction"
0,5802422,25769,"Carriers",12.708963,"Released","2009-09-04",84,5.8,282,53,"Thriller"
75000000,5409517,23685,"Monkeybone",8.098369,"Released","2001-02-23",93,4.3,78,12,"Adventure"
75000000,5409517,23685,"Monkeybone",8.098369,"Released","2001-02-23",93,4.3,78,14,"Fantasy"
75000000,5409517,23685,"Monkeybone",8.098369,"Released","2001-02-23",93,4.3,78,16,"Animation"
75000000,5409517,23685,"Monkeybone",8.098369,"Released","2001-02-23",93,4.3,78,28,"Action"
75000000,5409517,23685,"Monkeybone",8.098369,"Released","2001-02-23",93,4.3,78,35,"Comedy"
45000000,21009180,11866,"Flight of the Phoenix",20.374308,"Released","2004-12-17",113,5.7,276,28,"Action"
45000000,21009180,11866,"Flight of the Phoenix",20.374308,"Released","2004-12-17",113,5.7,276,12,"Adventure"
45000000,21009180,11866,"Flight of the Phoenix",20.374308,"Released","2004-12-17",113,5.7,276,18,"Drama"
45000000,21009180,11866,"Flight of the Phoenix",20.374308,"Released","2004-12-17",113,5.7,276,53,"Thriller"
75000000,248118121,9741,"Unbreakable",42.006908,"Released","2000-11-13",106,6.9,1946,878,"Science Fiction"
75000000,248118121,9741,"Unbreakable",42.006908,"Released","2000-11-13",106,6.9,1946,53,"Thriller"
75000000,248118121,9741,"Unbreakable",42.006908,"Released","2000-11-13",106,6.9,1946,18,"Drama"
74000000,1156730962,211672,"Minions",875.581305,"Released","2015-06-17",91,6.4,4571,10751,"Family"
74000000,1156730962,211672,"Minions",875.581305,"Released","2015-06-17",91,6.4,4571,16,"Animation"
74000000,1156730962,211672,"Minions",875.581305,"Released","2015-06-17",91,6.4,4571,12,"Adventure"
74000000,1156730962,211672,"Minions",875.581305,"Released","2015-06-17",91,6.4,4571,35,"Comedy"
82000000,89792502,23629,"Sucker Punch",39.127082,"Released","2011-03-24",110,5.9,1623,28,"Action"
82000000,89792502,23629,"Sucker Punch",39.127082,"Released","2011-03-24",110,5.9,1623,14,"Fantasy"
82000000,89792502,23629,"Sucker Punch",39.127082,"Released","2011-03-24",110,5.9,1623,53,"Thriller"
73000000,103891409,8688,"Snake Eyes",20.790703,"Released","1998-08-07",98,5.8,327,80,"Crime"
73000000,103891409,8688,"Snake Eyes",20.790703,"Released","1998-08-07",98,5.8,327,9648,"Mystery"
75000000,13100000,10153,"Sphere",18.65988,"Released","1998-02-13",134,5.8,476,878,"Science Fiction"
73000000,349779543,153518,"The Angry Birds Movie",45.720894,"Released","2016-05-11",97,5.9,1022,10751,"Family"
73000000,349779543,153518,"The Angry Birds Movie",45.720894,"Released","2016-05-11",97,5.9,1022,16,"Animation"
70000000,111231041,8676,"Fool's Gold",21.789615,"Released","2008-02-07",112,5.4,444,10749,"Romance"
70000000,111231041,8676,"Fool's Gold",21.789615,"Released","2008-02-07",112,5.4,444,35,"Comedy"
70000000,111231041,8676,"Fool's Gold",21.789615,"Released","2008-02-07",112,5.4,444,12,"Adventure"
75000000,61458982,20829,"Funny People",20.199057,"Released","2009-07-31",146,5.7,390,35,"Comedy"
75000000,61458982,20829,"Funny People",20.199057,"Released","2009-07-31",146,5.7,390,18,"Drama"
70000000,86658558,4349,"The Kingdom",26.123705,"Released","2007-08-22",110,6.5,513,53,"Thriller"
70000000,86658558,4349,"The Kingdom",26.123705,"Released","2007-08-22",110,6.5,513,28,"Action"
70000000,86658558,4349,"The Kingdom",26.123705,"Released","2007-08-22",110,6.5,513,18,"Drama"
72500000,162966177,9718,"Talladega Nights: The Ballad of Ricky Bobby",12.599836,"Released","2006-08-04",116,6.2,491,35,"Comedy"
70000000,176104344,10808,"Dr. Dolittle 2",13.543053,"Released","2001-06-22",87,4.9,410,35,"Comedy"
70000000,176104344,10808,"Dr. Dolittle 2",13.543053,"Released","2001-06-22",87,4.9,410,10751,"Family"
70000000,176104344,10808,"Dr. Dolittle 2",13.543053,"Released","2001-06-22",87,4.9,410,10749,"Romance"
70000000,176104344,10808,"Dr. Dolittle 2",13.543053,"Released","2001-06-22",87,4.9,410,14,"Fantasy"
72000000,2.1e+08,197,"Braveheart",60.722162,"Released","1995-05-24",177,7.7,3336,28,"Action"
72000000,2.1e+08,197,"Braveheart",60.722162,"Released","1995-05-24",177,7.7,3336,18,"Drama"
72000000,2.1e+08,197,"Braveheart",60.722162,"Released","1995-05-24",177,7.7,3336,36,"History"
72000000,2.1e+08,197,"Braveheart",60.722162,"Released","1995-05-24",177,7.7,3336,10752,"War"
72000000,96889998,25,"Jarhead",32.227223,"Released","2005-11-04",125,6.6,765,18,"Drama"
72000000,96889998,25,"Jarhead",32.227223,"Released","2005-11-04",125,6.6,765,10752,"War"
75000000,527068851,35,"The Simpsons Movie",46.875375,"Released","2007-07-25",87,6.9,2264,16,"Animation"
75000000,527068851,35,"The Simpsons Movie",46.875375,"Released","2007-07-25",87,6.9,2264,35,"Comedy"
75000000,527068851,35,"The Simpsons Movie",46.875375,"Released","2007-07-25",87,6.9,2264,10751,"Family"
72000000,37317558,11086,"The Majestic",11.215702,"Released","2001-12-21",152,6.6,188,18,"Drama"
72000000,37317558,11086,"The Majestic",11.215702,"Released","2001-12-21",152,6.6,188,10749,"Romance"
94000000,54744738,10477,"Driven",8.468586,"Released","2001-04-27",116,4.5,179,28,"Action"
74500000,62172050,1997,"Two Brothers",8.884318,"Released","2004-04-07",109,6.9,180,12,"Adventure"
74500000,62172050,1997,"Two Brothers",8.884318,"Released","2004-04-07",109,6.9,180,18,"Drama"
74500000,62172050,1997,"Two Brothers",8.884318,"Released","2004-04-07",109,6.9,180,10751,"Family"
60000000,256697520,6947,"The Village",27.491891,"Released","2004-07-30",108,6.2,1071,18,"Drama"
60000000,256697520,6947,"The Village",27.491891,"Released","2004-07-30",108,6.2,1071,9648,"Mystery"
60000000,256697520,6947,"The Village",27.491891,"Released","2004-07-30",108,6.2,1071,53,"Thriller"
71000000,294456605,3050,"Doctor Dolittle",21.462935,"Released","1998-06-22",85,5.4,686,35,"Comedy"
71000000,294456605,3050,"Doctor Dolittle",21.462935,"Released","1998-06-22",85,5.4,686,10751,"Family"
71000000,294456605,3050,"Doctor Dolittle",21.462935,"Released","1998-06-22",85,5.4,686,14,"Fantasy"
72000000,408247917,2675,"Signs",28.848187,"Released","2002-08-02",106,6.4,1599,18,"Drama"
72000000,408247917,2675,"Signs",28.848187,"Released","2002-08-02",106,6.4,1599,53,"Thriller"
72000000,408247917,2675,"Signs",28.848187,"Released","2002-08-02",106,6.4,1599,878,"Science Fiction"
72000000,408247917,2675,"Signs",28.848187,"Released","2002-08-02",106,6.4,1599,9648,"Mystery"
150000000,919838758,809,"Shrek 2",47.320801,"Released","2004-05-19",93,6.7,2988,12,"Adventure"
150000000,919838758,809,"Shrek 2",47.320801,"Released","2004-05-19",93,6.7,2988,16,"Animation"
150000000,919838758,809,"Shrek 2",47.320801,"Released","2004-05-19",93,6.7,2988,35,"Comedy"
150000000,919838758,809,"Shrek 2",47.320801,"Released","2004-05-19",93,6.7,2988,10751,"Family"
150000000,919838758,809,"Shrek 2",47.320801,"Released","2004-05-19",93,6.7,2988,14,"Fantasy"
120000000,461983149,920,"Cars",82.643036,"Released","2006-06-08",117,6.6,3877,16,"Animation"
120000000,461983149,920,"Cars",82.643036,"Released","2006-06-08",117,6.6,3877,12,"Adventure"
120000000,461983149,920,"Cars",82.643036,"Released","2006-06-08",117,6.6,3877,35,"Comedy"
120000000,461983149,920,"Cars",82.643036,"Released","2006-06-08",117,6.6,3877,10751,"Family"
70000000,309457509,4806,"Runaway Bride",20.230535,"Released","1999-07-30",116,5.7,455,35,"Comedy"
70000000,309457509,4806,"Runaway Bride",20.230535,"Released","1999-07-30",116,5.7,455,10749,"Romance"
70000000,277448382,7451,"xXx",46.217769,"Released","2002-08-09",124,5.8,1424,28,"Action"
70000000,277448382,7451,"xXx",46.217769,"Released","2002-08-09",124,5.8,1424,12,"Adventure"
70000000,277448382,7451,"xXx",46.217769,"Released","2002-08-09",124,5.8,1424,53,"Thriller"
74000000,311594032,228165,"The SpongeBob Movie: Sponge Out of Water",36.952268,"Released","2015-02-05",93,5.8,719,16,"Animation"
74000000,311594032,228165,"The SpongeBob Movie: Sponge Out of Water",36.952268,"Released","2015-02-05",93,5.8,719,12,"Adventure"
74000000,311594032,228165,"The SpongeBob Movie: Sponge Out of Water",36.952268,"Released","2015-02-05",93,5.8,719,35,"Comedy"
74000000,311594032,228165,"The SpongeBob Movie: Sponge Out of Water",36.952268,"Released","2015-02-05",93,5.8,719,10751,"Family"
80000000,309492681,3595,"Ransom",16.411345,"Released","1996-11-08",117,6.4,470,28,"Action"
80000000,309492681,3595,"Ransom",16.411345,"Released","1996-11-08",117,6.4,470,53,"Thriller"
70000000,319131050,16869,"Inglourious Basterds",72.595961,"Released","2009-08-18",153,7.9,6430,18,"Drama"
70000000,319131050,16869,"Inglourious Basterds",72.595961,"Released","2009-08-18",153,7.9,6430,28,"Action"
70000000,319131050,16869,"Inglourious Basterds",72.595961,"Released","2009-08-18",153,7.9,6430,53,"Thriller"
70000000,319131050,16869,"Inglourious Basterds",72.595961,"Released","2009-08-18",153,7.9,6430,10752,"War"
70000000,300854823,879,"Hook",33.648404,"Released","1991-12-11",144,6.6,1532,12,"Adventure"
70000000,300854823,879,"Hook",33.648404,"Released","1991-12-11",144,6.6,1532,14,"Fantasy"
70000000,300854823,879,"Hook",33.648404,"Released","1991-12-11",144,6.6,1532,35,"Comedy"
70000000,300854823,879,"Hook",33.648404,"Released","1991-12-11",144,6.6,1532,10751,"Family"
70000000,240031094,1573,"Die Hard 2",57.69847,"Released","1990-07-02",124,6.6,1896,28,"Action"
70000000,240031094,1573,"Die Hard 2",57.69847,"Released","1990-07-02",124,6.6,1896,53,"Thriller"
80000000,116643346,9257,"S.W.A.T.",34.052253,"Released","2003-08-08",117,5.8,770,28,"Action"
80000000,116643346,9257,"S.W.A.T.",34.052253,"Released","2003-08-08",117,5.8,770,53,"Thriller"
80000000,116643346,9257,"S.W.A.T.",34.052253,"Released","2003-08-08",117,5.8,770,80,"Crime"
68000000,203388341,1903,"Vanilla Sky",27.299301,"Released","2001-12-10",136,6.5,1078,18,"Drama"
68000000,203388341,1903,"Vanilla Sky",27.299301,"Released","2001-12-10",136,6.5,1078,9648,"Mystery"
68000000,203388341,1903,"Vanilla Sky",27.299301,"Released","2001-12-10",136,6.5,1078,10749,"Romance"
68000000,203388341,1903,"Vanilla Sky",27.299301,"Released","2001-12-10",136,6.5,1078,878,"Science Fiction"
68000000,203388341,1903,"Vanilla Sky",27.299301,"Released","2001-12-10",136,6.5,1078,53,"Thriller"
75000000,42285169,9697,"Lady in the Water",20.219385,"Released","2006-07-21",110,5.3,409,18,"Drama"
75000000,42285169,9697,"Lady in the Water",20.219385,"Released","2006-07-21",110,5.3,409,53,"Thriller"
75000000,42285169,9697,"Lady in the Water",20.219385,"Released","2006-07-21",110,5.3,409,14,"Fantasy"
75000000,42285169,9697,"Lady in the Water",20.219385,"Released","2006-07-21",110,5.3,409,9648,"Mystery"
70000000,171183863,395,"AVP: Alien vs. Predator",42.957216,"Released","2004-08-12",101,5.5,1217,12,"Adventure"
70000000,171183863,395,"AVP: Alien vs. Predator",42.957216,"Released","2004-08-12",101,5.5,1217,878,"Science Fiction"
70000000,171183863,395,"AVP: Alien vs. Predator",42.957216,"Released","2004-08-12",101,5.5,1217,28,"Action"
75000000,443140005,23398,"Alvin and the Chipmunks: The Squeakquel",29.412262,"Released","2009-12-21",88,5.4,666,35,"Comedy"
75000000,443140005,23398,"Alvin and the Chipmunks: The Squeakquel",29.412262,"Released","2009-12-21",88,5.4,666,10751,"Family"
75000000,443140005,23398,"Alvin and the Chipmunks: The Squeakquel",29.412262,"Released","2009-12-21",88,5.4,666,16,"Animation"
75000000,443140005,23398,"Alvin and the Chipmunks: The Squeakquel",29.412262,"Released","2009-12-21",88,5.4,666,14,"Fantasy"
75000000,443140005,23398,"Alvin and the Chipmunks: The Squeakquel",29.412262,"Released","2009-12-21",88,5.4,666,10402,"Music"
75000000,114660784,10590,"We Were Soldiers",19.708731,"Released","2002-03-01",138,6.7,521,28,"Action"
75000000,114660784,10590,"We Were Soldiers",19.708731,"Released","2002-03-01",138,6.7,521,36,"History"
75000000,114660784,10590,"We Were Soldiers",19.708731,"Released","2002-03-01",138,6.7,521,10752,"War"
70000000,161025640,117263,"Olympus Has Fallen",59.428223,"Released","2013-03-20",120,6.2,2981,28,"Action"
70000000,161025640,117263,"Olympus Has Fallen",59.428223,"Released","2013-03-20",120,6.2,2981,53,"Thriller"
70000000,1.18e+08,200,"Star Trek: Insurrection",19.711951,"Released","1998-12-10",103,6.3,391,878,"Science Fiction"
70000000,1.18e+08,200,"Star Trek: Insurrection",19.711951,"Released","1998-12-10",103,6.3,391,28,"Action"
70000000,1.18e+08,200,"Star Trek: Insurrection",19.711951,"Released","1998-12-10",103,6.3,391,12,"Adventure"
70000000,1.18e+08,200,"Star Trek: Insurrection",19.711951,"Released","1998-12-10",103,6.3,391,53,"Thriller"
70000000,202466756,44943,"Battle: Los Angeles",49.199234,"Released","2011-03-08",116,5.5,1448,28,"Action"
70000000,202466756,44943,"Battle: Los Angeles",49.199234,"Released","2011-03-08",116,5.5,1448,878,"Science Fiction"
70000000,122919055,587,"Big Fish",46.199482,"Released","2003-12-25",125,7.6,1994,12,"Adventure"
70000000,122919055,587,"Big Fish",46.199482,"Released","2003-12-25",125,7.6,1994,14,"Fantasy"
70000000,122919055,587,"Big Fish",46.199482,"Released","2003-12-25",125,7.6,1994,18,"Drama"
0,0,10395,"Wolf",13.758526,"Released","1994-06-17",125,6,216,14,"Fantasy"
66000000,177584879,57212,"War Horse",29.505574,"Released","2011-12-25",146,7,992,18,"Drama"
66000000,177584879,57212,"War Horse",29.505574,"Released","2011-12-25",146,7,992,10752,"War"
